P_min_pct,S_min_pct,policy,fit_method,evaluation_window,n_test_months,n_infeasible_fits,n_meets_both,pass_rate_both,pass_rate_packet,pass_rate_sensor,mean_n_links,mean_test_packet_coverage_pct,min_test_packet_coverage_pct,mean_test_worst_sensor_coverage_pct,min_test_worst_sensor_coverage_pct,mean_extra_budget_over_oracle_when_passing,max_extra_budget_over_oracle_when_passing,mean_subset_jaccard_with_test_oracle,n_reconfigurations,mean_consecutive_subset_jaccard,mean_links_changed_per_reoptimization,max_links_changed_in_one_reoptimization
90,80,frozen_initial_window,proposed,all_available_policy_months,14,0,0,0.0,0.7857142857142857,0.0,9.0,87.58377327306631,54.09039825352331,61.60732313237338,0.0,,,0.39055606048087255,0,1.0,0.0,0
90,80,frozen_initial_window,proposed,common_after_initial_window,14,0,0,0.0,0.7857142857142857,0.0,9.0,87.58377327306631,54.09039825352331,61.60732313237338,0.0,,,0.39055606048087255,0,1.0,0.0,0
90,80,frozen_initial_window,proposed,common_excluding_new_sensor_cold_starts,13,0,0,0.0,0.8461538461538461,0.0,9.0,90.16018673610809,82.28727362937236,66.3463479887098,0.0,,,0.4084530853761624,0,1.0,0.0,0
90,80,frozen_initial_window,proposed,excluding_initial_observation_cold_start,14,0,0,0.0,0.7857142857142857,0.0,9.0,87.58377327306631,54.09039825352331,61.60732313237338,0.0,,,0.39055606048087255,0,1.0,0.0,0
90,80,previous_month,coverage_only,all_available_policy_months,16,0,9,0.5625,0.875,0.5625,9.25,91.22575764973217,62.564525570751954,72.65547665619374,0.0,0.4444444444444444,4.0,0.6097719988344988,13,0.6254234654234654,4.533333333333333,8
90,80,previous_month,coverage_only,common_after_initial_window,14,0,9,0.6428571428571429,0.9285714285714286,0.6428571428571429,9.285714285714286,93.23268022651156,73.780889514681,76.60691385396561,0.0,0.4444444444444444,4.0,0.6122668997668999,11,0.630518199748969,4.461538461538462,8
90,80,previous_month,coverage_only,common_excluding_new_sensor_cold_starts,13,0,9,0.6923076923076923,1.0,0.6923076923076923,9.307692307692308,94.72897181972931,92.85239153080563,82.49975338119374,65.05382567426786,0.4444444444444444,4.0,0.623466917697687,11,0.5997280497280498,4.833333333333333,8
90,80,previous_month,coverage_only,excluding_initial_observation_cold_start,15,0,9,0.6,0.9333333333333333,0.6,9.266666666666667,93.13650645499753,73.780889514681,76.52465676557082,0.0,0.4444444444444444,4.0,0.6247824397824399,12,0.6426240426240427,4.285714285714286,8
90,80,previous_month,exact,all_available_policy_months,16,0,9,0.5625,0.875,0.5625,9.25,91.22575764973217,62.564525570751954,72.65547665619374,0.0,0.4444444444444444,4.0,0.6097719988344988,13,0.6254234654234654,4.533333333333333,8
90,80,previous_month,exact,common_after_initial_window,14,0,9,0.6428571428571429,0.9285714285714286,0.6428571428571429,9.285714285714286,93.23268022651156,73.780889514681,76.60691385396561,0.0,0.4444444444444444,4.0,0.6122668997668999,11,0.630518199748969,4.461538461538462,8
90,80,previous_month,exact,common_excluding_new_sensor_cold_starts,13,0,9,0.6923076923076923,1.0,0.6923076923076923,9.307692307692308,94.72897181972931,92.85239153080563,82.49975338119374,65.05382567426786,0.4444444444444444,4.0,0.623466917697687,11,0.5997280497280498,4.833333333333333,8
90,80,previous_month,exact,excluding_initial_observation_cold_start,15,0,9,0.6,0.9333333333333333,0.6,9.266666666666667,93.13650645499753,73.780889514681,76.52465676557082,0.0,0.4444444444444444,4.0,0.6247824397824399,12,0.6426240426240427,4.285714285714286,8
90,80,previous_month,multicover,all_available_policy_months,16,0,10,0.625,0.875,0.625,9.25,91.99273826364956,71.56218402426694,74.29347491954029,0.0,0.4,4.0,0.6340289918414919,13,0.6712975912975913,3.8666666666666667,8
90,80,previous_month,multicover,common_after_initial_window,14,0,10,0.7142857142857143,0.9285714285714286,0.7142857142857143,9.285714285714286,93.4665396100232,73.780889514681,78.28493158418834,0.0,0.4,4.0,0.6317474192474194,11,0.6745741438049131,3.8461538461538463,8
90,80,previous_month,multicover,common_excluding_new_sensor_cold_starts,13,0,10,0.7692307692307693,1.0,0.7692307692307693,9.307692307692308,94.980820386588,93.31817591269326,84.30684939835668,65.05382567426786,0.4,4.0,0.644445938676708,11,0.6474553224553224,4.166666666666667,8
90,80,previous_month,multicover,excluding_initial_observation_cold_start,15,0,10,0.6666666666666666,0.9333333333333333,0.6666666666666666,9.266666666666667,93.35477521294173,73.780889514681,78.09080664711203,0.0,0.4,4.0,0.6429642579642579,12,0.6835331335331335,3.7142857142857144,8
