month,P_min_pct,S_min_pct,method,fit_status,n_links,selected_links,subset_hash,packet_coverage_pct,worst_sensor_coverage_pct,median_sensor_coverage_pct,n_active_sensors,meets_packet_threshold,meets_sensor_threshold,meets_both_thresholds
2025-02,90,80,multicover,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,823aa75312ac599f,95.81307401404646,89.51121675828257,97.6004799040192,9,True,True,True
2025-02,90,80,coverage_only,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,823aa75312ac599f,95.81307401404646,89.51121675828257,97.6004799040192,9,True,True,True
2025-02,95,85,exact,Optimal,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,823aa75312ac599f,95.81307401404646,89.51121675828257,97.6004799040192,9,True,True,True
2025-02,95,85,proposed,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,823aa75312ac599f,95.81307401404646,89.51121675828257,97.6004799040192,9,True,True,True
2025-02,95,85,multicover,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,823aa75312ac599f,95.81307401404646,89.51121675828257,97.6004799040192,9,True,True,True
2025-02,95,85,coverage_only,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,823aa75312ac599f,95.81307401404646,89.51121675828257,97.6004799040192,9,True,True,True
2025-02,98,90,exact,Optimal,12,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6ac371b889d7d8c1,98.7256490927003,93.20178819176814,99.73307449648144,9,True,True,True
2025-02,98,90,proposed,Feasible,12,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6ac371b889d7d8c1,98.7256490927003,93.20178819176814,99.73307449648144,9,True,True,True
2025-02,98,90,multicover,Feasible,12,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,a129a57a9d246b14,98.04398258493025,92.07157404713413,99.73307449648144,9,True,True,True
2025-02,98,90,coverage_only,Feasible,12,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,6ac371b889d7d8c1,98.7256490927003,93.20178819176814,99.73307449648144,9,True,True,True
2025-03,90,80,exact,Optimal,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,47454e12767c9b83,96.55190333896323,92.73948302078054,96.31757945350064,9,True,True,True
2025-03,90,80,proposed,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,47454e12767c9b83,96.55190333896323,92.73948302078054,96.31757945350064,9,True,True,True
2025-03,90,80,multicover,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,47454e12767c9b83,96.55190333896323,92.73948302078054,96.31757945350064,9,True,True,True
2025-03,90,80,coverage_only,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,47454e12767c9b83,96.55190333896323,92.73948302078054,96.31757945350064,9,True,True,True
2025-03,95,85,exact,Optimal,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,47454e12767c9b83,96.55190333896323,92.73948302078054,96.31757945350064,9,True,True,True
2025-03,95,85,proposed,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,47454e12767c9b83,96.55190333896323,92.73948302078054,96.31757945350064,9,True,True,True
2025-03,95,85,multicover,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,47454e12767c9b83,96.55190333896323,92.73948302078054,96.31757945350064,9,True,True,True
2025-03,95,85,coverage_only,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,47454e12767c9b83,96.55190333896323,92.73948302078054,96.31757945350064,9,True,True,True
2025-03,98,90,exact,Optimal,11,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,49b672db7308a770,98.03689749252956,94.01176470588236,99.02359641985353,9,True,True,True
2025-03,98,90,proposed,Feasible,11,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,49b672db7308a770,98.03689749252956,94.01176470588236,99.02359641985353,9,True,True,True
2025-03,98,90,multicover,Feasible,11,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,49b672db7308a770,98.03689749252956,94.01176470588236,99.02359641985353,9,True,True,True
2025-03,98,90,coverage_only,Feasible,11,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,49b672db7308a770,98.03689749252956,94.01176470588236,99.02359641985353,9,True,True,True
2025-04,90,80,exact,Optimal,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,47454e12767c9b83,95.45454545454545,90.66715722344861,95.0605442992447,9,True,True,True
2025-04,90,80,proposed,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,47454e12767c9b83,95.45454545454545,90.66715722344861,95.0605442992447,9,True,True,True
2025-04,90,80,multicover,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,47454e12767c9b83,95.45454545454545,90.66715722344861,95.0605442992447,9,True,True,True
2025-04,90,80,coverage_only,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,47454e12767c9b83,95.45454545454545,90.66715722344861,95.0605442992447,9,True,True,True
2025-04,95,85,exact,Optimal,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,47454e12767c9b83,95.45454545454545,90.66715722344861,95.0605442992447,9,True,True,True
2025-04,95,85,proposed,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,47454e12767c9b83,95.45454545454545,90.66715722344861,95.0605442992447,9,True,True,True
2025-04,95,85,multicover,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,47454e12767c9b83,95.45454545454545,90.66715722344861,95.0605442992447,9,True,True,True
2025-04,95,85,coverage_only,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,47454e12767c9b83,95.45454545454545,90.66715722344861,95.0605442992447,9,True,True,True
2025-04,98,90,exact,Optimal,12,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,f442bb7c92d26689,98.07247186527256,94.76268412438625,99.1899852724595,9,True,True,True
2025-04,98,90,proposed,Feasible,12,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,f442bb7c92d26689,98.07247186527256,94.76268412438625,99.1899852724595,9,True,True,True
2025-04,98,90,multicover,Feasible,12,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,f442bb7c92d26689,98.07247186527256,94.76268412438625,99.1899852724595,9,True,True,True
2025-04,98,90,coverage_only,Feasible,12,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,f442bb7c92d26689,98.07247186527256,94.76268412438625,99.1899852724595,9,True,True,True
2025-05,90,80,exact,Optimal,13,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayC;sensor06→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor09→gatewayB;sensor10→gatewayC,6b6d852cbf71ceb6,96.98371074625709,91.47358665430954,98.8716363359002,10,True,True,True
2025-05,90,80,proposed,Feasible,13,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayC;sensor06→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor09→gatewayB;sensor10→gatewayC,6b6d852cbf71ceb6,96.98371074625709,91.47358665430954,98.8716363359002,10,True,True,True
2025-05,90,80,multicover,Feasible,13,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayC;sensor06→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor09→gatewayB;sensor10→gatewayC,6b6d852cbf71ceb6,96.98371074625709,91.47358665430954,98.8716363359002,10,True,True,True
2025-05,90,80,coverage_only,Feasible,13,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayC;sensor06→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor09→gatewayB;sensor10→gatewayC,6b6d852cbf71ceb6,96.98371074625709,91.47358665430954,98.8716363359002,10,True,True,True
2025-05,95,85,exact,Optimal,13,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayC;sensor06→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor09→gatewayB;sensor10→gatewayC,6b6d852cbf71ceb6,96.98371074625709,91.47358665430954,98.8716363359002,10,True,True,True
2025-05,95,85,proposed,Feasible,13,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayC;sensor06→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor09→gatewayB;sensor10→gatewayC,6b6d852cbf71ceb6,96.98371074625709,91.47358665430954,98.8716363359002,10,True,True,True
2025-05,95,85,multicover,Feasible,13,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayC;sensor06→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor09→gatewayB;sensor10→gatewayC,6b6d852cbf71ceb6,96.98371074625709,91.47358665430954,98.8716363359002,10,True,True,True
2025-05,95,85,coverage_only,Feasible,13,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayC;sensor06→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor09→gatewayB;sensor10→gatewayC,6b6d852cbf71ceb6,96.98371074625709,91.47358665430954,98.8716363359002,10,True,True,True
2025-05,98,90,exact,Optimal,15,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayC;sensor06→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor09→gatewayB;sensor10→gatewayC,078db79676b473ef,98.77281593530802,93.09199220987513,99.60278021379997,10,True,True,True
2025-05,98,90,proposed,Feasible,15,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayC;sensor06→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor09→gatewayB;sensor10→gatewayC,078db79676b473ef,98.77281593530802,93.09199220987513,99.60278021379997,10,True,True,True
2025-05,98,90,multicover,Feasible,15,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayC;sensor06→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor09→gatewayB;sensor10→gatewayC,078db79676b473ef,98.77281593530802,93.09199220987513,99.60278021379997,10,True,True,True
2025-05,98,90,coverage_only,Feasible,15,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayC;sensor06→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor09→gatewayB;sensor10→gatewayC,078db79676b473ef,98.77281593530802,93.09199220987513,99.60278021379997,10,True,True,True
2025-06,90,80,exact,Optimal,9,sensor01→gatewayA;sensor02→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,e752b2bd62fab48d,95.70826097742496,89.0228013029316,97.66883784710319,9,True,True,True
2025-06,90,80,proposed,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,e752b2bd62fab48d,95.70826097742496,89.0228013029316,97.66883784710319,9,True,True,True
2025-06,90,80,multicover,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,e752b2bd62fab48d,95.70826097742496,89.0228013029316,97.66883784710319,9,True,True,True
2025-06,90,80,coverage_only,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,e752b2bd62fab48d,95.70826097742496,89.0228013029316,97.66883784710319,9,True,True,True
2025-06,95,85,exact,Optimal,9,sensor01→gatewayA;sensor02→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,e752b2bd62fab48d,95.70826097742496,89.0228013029316,97.66883784710319,9,True,True,True
2025-06,95,85,proposed,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,e752b2bd62fab48d,95.70826097742496,89.0228013029316,97.66883784710319,9,True,True,True
2025-06,95,85,multicover,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,e752b2bd62fab48d,95.70826097742496,89.0228013029316,97.66883784710319,9,True,True,True
2025-06,95,85,coverage_only,Feasible,9,sensor01→gatewayA;sensor02→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,e752b2bd62fab48d,95.70826097742496,89.0228013029316,97.66883784710319,9,True,True,True
2025-06,98,90,exact,Optimal,11,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,9f447a0aa42c671f,98.0189247616685,92.1517331589274,98.85895404120444,9,True,True,True
2025-06,98,90,proposed,Feasible,11,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,9f447a0aa42c671f,98.0189247616685,92.1517331589274,98.85895404120444,9,True,True,True
2025-06,98,90,multicover,Feasible,11,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,9f447a0aa42c671f,98.0189247616685,92.1517331589274,98.85895404120444,9,True,True,True
2025-06,98,90,coverage_only,Feasible,11,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,9f447a0aa42c671f,98.0189247616685,92.1517331589274,98.85895404120444,9,True,True,True
