test_month,P_min_pct,S_min_pct,policy,fit_method,fit_months,fit_status,n_links,test_oracle_n_links,budget_minus_test_oracle,subset_jaccard_with_test_oracle,subset_hash,selected_links,is_initial_observation_cold_start,is_before_frozen_policy_available
2024-07,98,90,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06,Feasible,13,11,2,0.5,b895b38864b202d9,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-07,98,90,previous_month,coverage_only,2024-06,Feasible,11,11,0,0.5714285714285714,eab7e0605c2ef02e,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-07,98,90,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06,Feasible,13,11,2,0.5,b895b38864b202d9,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-07,98,90,previous_month,exact,2024-06,Optimal,11,11,0,0.5714285714285714,eab7e0605c2ef02e,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-07,98,90,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06,Optimal,13,11,2,0.5,b895b38864b202d9,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-07,98,90,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,14,11,3,0.5625,41373d6960c195b8,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-07,98,90,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,14,11,3,0.5625,41373d6960c195b8,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-07,98,90,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,14,11,3,0.5625,41373d6960c195b8,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-07,98,90,retrospective_oracle,exact,2024-07,Optimal,11,11,0,1.0,4302cf2a66209441,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,90,80,previous_month,proposed,2024-07,Feasible,9,9,0,0.5,6cde103f9014589e,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,90,80,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,9,9,0,0.6363636363636364,a3ace494bf9be893,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,90,80,previous_month,multicover,2024-07,Feasible,9,9,0,0.6363636363636364,6d4d30ee26226959,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,90,80,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,9,9,0,0.6363636363636364,a3ace494bf9be893,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,90,80,previous_month,coverage_only,2024-07,Feasible,9,9,0,0.5,6cde103f9014589e,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,90,80,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,9,9,0,0.6363636363636364,a3ace494bf9be893,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,90,80,previous_month,exact,2024-07,Optimal,9,9,0,0.5,6cde103f9014589e,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,90,80,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Optimal,9,9,0,0.6363636363636364,a3ace494bf9be893,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,90,80,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,9,9,0,0.5,5116df5a05fbbfe0,sensor01→gatewayA;sensor02→gatewayA;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,90,80,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,9,9,0,0.5,5116df5a05fbbfe0,sensor01→gatewayA;sensor02→gatewayA;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,90,80,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,9,9,0,0.5,5116df5a05fbbfe0,sensor01→gatewayA;sensor02→gatewayA;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,90,80,retrospective_oracle,exact,2024-08,Optimal,9,9,0,1.0,6d0e4a795f1bf86d,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,95,85,previous_month,proposed,2024-07,Feasible,9,9,0,0.5,6cde103f9014589e,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,95,85,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,10,9,1,0.5833333333333334,653063214fd849c6,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,95,85,previous_month,multicover,2024-07,Feasible,9,9,0,0.6363636363636364,6d4d30ee26226959,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,95,85,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,10,9,1,0.5833333333333334,653063214fd849c6,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,95,85,previous_month,coverage_only,2024-07,Feasible,9,9,0,0.5,6cde103f9014589e,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,95,85,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,10,9,1,0.5833333333333334,653063214fd849c6,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,95,85,previous_month,exact,2024-07,Optimal,9,9,0,0.5,6cde103f9014589e,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,95,85,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Optimal,10,9,1,0.5833333333333334,653063214fd849c6,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,95,85,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,10,9,1,0.5833333333333334,653063214fd849c6,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,95,85,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,10,9,1,0.5833333333333334,653063214fd849c6,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,95,85,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,10,9,1,0.5833333333333334,653063214fd849c6,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,95,85,retrospective_oracle,exact,2024-08,Optimal,9,9,0,1.0,6d0e4a795f1bf86d,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,98,90,previous_month,proposed,2024-07,Feasible,11,12,-1,0.7692307692307693,4302cf2a66209441,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,98,90,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,13,12,1,0.6666666666666666,b895b38864b202d9,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-08,98,90,previous_month,multicover,2024-07,Feasible,11,12,-1,0.7692307692307693,4302cf2a66209441,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,98,90,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,13,12,1,0.6666666666666666,b895b38864b202d9,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-08,98,90,previous_month,coverage_only,2024-07,Feasible,11,12,-1,0.7692307692307693,4302cf2a66209441,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,98,90,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Feasible,13,12,1,0.6666666666666666,b895b38864b202d9,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-08,98,90,previous_month,exact,2024-07,Optimal,11,12,-1,0.7692307692307693,4302cf2a66209441,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayC;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-08,98,90,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07,Optimal,13,12,1,0.6666666666666666,b895b38864b202d9,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-08,98,90,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,14,12,2,0.7333333333333333,41373d6960c195b8,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-08,98,90,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,14,12,2,0.7333333333333333,41373d6960c195b8,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-08,98,90,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,14,12,2,0.7333333333333333,41373d6960c195b8,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-08,98,90,retrospective_oracle,exact,2024-08,Optimal,12,12,0,1.0,cd2c8a168b473a4f,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-09,90,80,previous_month,proposed,2024-08,Feasible,9,9,0,0.6363636363636364,6d0e4a795f1bf86d,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,90,80,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,9,9,0,0.3846153846153846,a3ace494bf9be893,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,90,80,previous_month,multicover,2024-08,Feasible,9,9,0,0.6363636363636364,6d0e4a795f1bf86d,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,90,80,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,9,9,0,0.3846153846153846,a3ace494bf9be893,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,90,80,previous_month,coverage_only,2024-08,Feasible,9,9,0,0.6363636363636364,6d0e4a795f1bf86d,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,90,80,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,9,9,0,0.3846153846153846,a3ace494bf9be893,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,90,80,previous_month,exact,2024-08,Optimal,9,9,0,0.6363636363636364,6d0e4a795f1bf86d,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,90,80,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Optimal,9,9,0,0.3846153846153846,a3ace494bf9be893,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,90,80,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,9,9,0,0.2857142857142857,5116df5a05fbbfe0,sensor01→gatewayA;sensor02→gatewayA;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,90,80,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,9,9,0,0.2857142857142857,5116df5a05fbbfe0,sensor01→gatewayA;sensor02→gatewayA;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,90,80,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,9,9,0,0.2857142857142857,5116df5a05fbbfe0,sensor01→gatewayA;sensor02→gatewayA;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,90,80,retrospective_oracle,exact,2024-09,Optimal,9,9,0,1.0,df7247ee941ecdb2,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,95,85,previous_month,proposed,2024-08,Feasible,9,9,0,0.6363636363636364,6d0e4a795f1bf86d,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,95,85,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,10,9,1,0.3571428571428571,653063214fd849c6,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,95,85,previous_month,multicover,2024-08,Feasible,9,9,0,0.6363636363636364,6d0e4a795f1bf86d,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,95,85,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,10,9,1,0.3571428571428571,653063214fd849c6,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,95,85,previous_month,coverage_only,2024-08,Feasible,9,9,0,0.6363636363636364,6d0e4a795f1bf86d,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,95,85,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,10,9,1,0.3571428571428571,653063214fd849c6,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,95,85,previous_month,exact,2024-08,Optimal,9,9,0,0.6363636363636364,6d0e4a795f1bf86d,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,95,85,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Optimal,10,9,1,0.3571428571428571,653063214fd849c6,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,95,85,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,10,9,1,0.3571428571428571,653063214fd849c6,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,95,85,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,10,9,1,0.3571428571428571,653063214fd849c6,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,95,85,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,10,9,1,0.3571428571428571,653063214fd849c6,sensor01→gatewayA;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,95,85,retrospective_oracle,exact,2024-09,Optimal,9,9,0,1.0,df7247ee941ecdb2,sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayC;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,98,90,previous_month,proposed,2024-08,Feasible,12,11,1,0.7692307692307693,cd2c8a168b473a4f,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-09,98,90,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,13,11,2,0.5,b895b38864b202d9,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-09,98,90,previous_month,multicover,2024-08,Feasible,12,11,1,0.7692307692307693,cd7f964ed292494d,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor09→gatewayA,False,False
2024-09,98,90,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,13,11,2,0.5,b895b38864b202d9,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-09,98,90,previous_month,coverage_only,2024-08,Feasible,12,11,1,0.7692307692307693,cd2c8a168b473a4f,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
2024-09,98,90,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,13,11,2,0.5,b895b38864b202d9,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA,False,False
