test_month,P_min_pct,S_min_pct,policy,fit_method,fit_months,fit_status,n_links,packet_coverage_pct,worst_sensor_coverage_pct,median_sensor_coverage_pct,n_active_sensors,meets_packet_threshold,meets_sensor_threshold,meets_both_thresholds,is_initial_observation_cold_start,is_before_frozen_policy_available
2024-09,95,85,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,10,95.13596570513648,86.88077743541123,95.20278099652376,9,True,True,True,False,False
2024-09,95,85,retrospective_oracle,exact,2024-09,Optimal,9,96.44268264339024,88.62289642095283,98.27779857731188,9,True,True,True,False,False
2024-09,98,90,previous_month,proposed,2024-08,Feasible,12,99.05353407535571,96.8557837336118,99.35110081112398,9,True,True,True,False,False
2024-09,98,90,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,13,98.17937659788755,94.02464543129504,99.25822902178952,9,True,True,True,False,False
2024-09,98,90,previous_month,multicover,2024-08,Feasible,12,98.3459442708468,92.85714285714286,99.25822902178952,9,True,True,True,False,False
2024-09,98,90,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,13,98.17937659788755,94.02464543129504,99.25822902178952,9,True,True,True,False,False
2024-09,98,90,previous_month,coverage_only,2024-08,Feasible,12,99.05353407535571,96.8557837336118,99.35110081112398,9,True,True,True,False,False
2024-09,98,90,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Feasible,13,98.17937659788755,94.02464543129504,99.25822902178952,9,True,True,True,False,False
2024-09,98,90,previous_month,exact,2024-08,Optimal,12,99.05353407535571,96.8557837336118,99.35110081112398,9,True,True,True,False,False
2024-09,98,90,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08,Optimal,13,98.17937659788755,94.02464543129504,99.25822902178952,9,True,True,True,False,False
2024-09,98,90,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,14,98.71394261808229,94.02464543129504,99.89333965394644,9,True,True,True,False,False
2024-09,98,90,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,14,98.71394261808229,94.02464543129504,99.89333965394644,9,True,True,True,False,False
2024-09,98,90,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,14,98.71394261808229,94.02464543129504,99.89333965394644,9,True,True,True,False,False
2024-09,98,90,retrospective_oracle,exact,2024-09,Optimal,11,98.54350127831005,92.85714285714286,99.25822902178952,9,True,True,True,False,False
2024-10,90,80,previous_month,proposed,2024-09,Feasible,9,92.85239153080563,65.3061224489796,96.28043282236249,9,True,False,False,False,False
2024-10,90,80,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09,Feasible,9,95.04624923127126,88.79837067209776,95.84367245657567,9,True,True,True,False,False
2024-10,90,80,previous_month,multicover,2024-09,Feasible,9,95.66123222510888,88.79837067209776,96.28043282236249,9,True,True,True,False,False
2024-10,90,80,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09,Feasible,9,95.04624923127126,88.79837067209776,95.84367245657567,9,True,True,True,False,False
2024-10,90,80,previous_month,coverage_only,2024-09,Feasible,9,92.85239153080563,65.3061224489796,96.28043282236249,9,True,False,False,False,False
2024-10,90,80,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09,Feasible,9,95.04624923127126,88.79837067209776,95.84367245657567,9,True,True,True,False,False
2024-10,90,80,previous_month,exact,2024-09,Optimal,9,92.85239153080563,65.3061224489796,96.28043282236249,9,True,False,False,False,False
2024-10,90,80,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09,Optimal,9,95.04624923127126,88.79837067209776,95.84367245657567,9,True,True,True,False,False
2024-10,90,80,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,9,91.50319414636596,72.27579556412729,94.56717763751128,9,True,False,False,False,False
2024-10,90,80,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,9,91.50319414636596,72.27579556412729,94.56717763751128,9,True,False,False,False,False
2024-10,90,80,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,9,91.50319414636596,72.27579556412729,94.56717763751128,9,True,False,False,False,False
2024-10,90,80,retrospective_oracle,exact,2024-10,Optimal,9,96.94767624283044,91.55524278676988,96.5331094049904,9,True,True,True,False,False
2024-10,95,85,previous_month,proposed,2024-09,Feasible,9,92.85239153080563,65.3061224489796,96.28043282236249,9,False,False,False,False,False
2024-10,95,85,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09,Feasible,10,95.11151273265811,88.79837067209776,95.84367245657567,9,True,True,True,False,False
2024-10,95,85,previous_month,multicover,2024-09,Feasible,9,95.66123222510888,88.79837067209776,96.28043282236249,9,True,True,True,False,False
2024-10,95,85,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09,Feasible,10,95.11151273265811,88.79837067209776,95.84367245657567,9,True,True,True,False,False
2024-10,95,85,previous_month,coverage_only,2024-09,Feasible,9,92.85239153080563,65.3061224489796,96.28043282236249,9,False,False,False,False,False
2024-10,95,85,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09,Feasible,10,95.11151273265811,88.79837067209776,95.84367245657567,9,True,True,True,False,False
2024-10,95,85,previous_month,exact,2024-09,Optimal,9,92.85239153080563,65.3061224489796,96.28043282236249,9,False,False,False,False,False
2024-10,95,85,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09,Optimal,10,95.11151273265811,88.79837067209776,95.84367245657567,9,True,True,True,False,False
2024-10,95,85,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,10,95.11151273265811,88.79837067209776,95.84367245657567,9,True,True,True,False,False
2024-10,95,85,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,10,95.11151273265811,88.79837067209776,95.84367245657567,9,True,True,True,False,False
2024-10,95,85,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,10,95.11151273265811,88.79837067209776,95.84367245657567,9,True,True,True,False,False
2024-10,95,85,retrospective_oracle,exact,2024-10,Optimal,9,96.94767624283044,91.55524278676988,96.5331094049904,9,True,True,True,False,False
2024-10,98,90,previous_month,proposed,2024-09,Feasible,11,97.79359162619076,93.04602227973444,99.22567613062508,9,False,True,False,False,False
2024-10,98,90,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09,Feasible,13,97.60658659337074,91.28043990573448,99.39168638053395,9,False,True,False,False,False
2024-10,98,90,previous_month,multicover,2024-09,Feasible,11,97.79359162619076,93.04602227973444,99.22567613062508,9,False,True,False,False,False
2024-10,98,90,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09,Feasible,13,97.60658659337074,91.28043990573448,99.39168638053395,9,False,True,False,False,False
2024-10,98,90,previous_month,coverage_only,2024-09,Feasible,11,97.79359162619076,93.04602227973444,99.22567613062508,9,False,True,False,False,False
2024-10,98,90,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09,Feasible,13,97.60658659337074,91.28043990573448,99.39168638053395,9,False,True,False,False,False
2024-10,98,90,previous_month,exact,2024-09,Optimal,11,97.79359162619076,93.04602227973444,99.22567613062508,9,False,True,False,False,False
2024-10,98,90,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09,Optimal,13,97.60658659337074,91.28043990573448,99.39168638053395,9,False,True,False,False,False
2024-10,98,90,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,14,98.5780087101673,94.56717763751128,99.87098287590898,9,True,True,True,False,False
2024-10,98,90,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,14,98.5780087101673,94.56717763751128,99.87098287590898,9,True,True,True,False,False
2024-10,98,90,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,14,98.5780087101673,94.56717763751128,99.87098287590898,9,True,True,True,False,False
2024-10,98,90,retrospective_oracle,exact,2024-10,Optimal,11,98.25796653990488,96.20954967187146,99.22567613062508,9,True,True,True,False,False
2024-11,90,80,previous_month,proposed,2024-10,Feasible,9,96.92557686057847,90.53297639328304,97.97257705379116,9,True,True,True,False,False
2024-11,90,80,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10,Feasible,9,94.4998375040624,87.82968657599054,95.22204138572424,9,True,True,True,False,False
2024-11,90,80,previous_month,multicover,2024-10,Feasible,9,96.92557686057847,90.53297639328304,97.97257705379116,9,True,True,True,False,False
2024-11,90,80,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10,Feasible,9,94.4998375040624,87.82968657599054,95.22204138572424,9,True,True,True,False,False
2024-11,90,80,previous_month,coverage_only,2024-10,Feasible,9,96.92557686057847,90.53297639328304,97.97257705379116,9,True,True,True,False,False
2024-11,90,80,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10,Feasible,9,94.4998375040624,87.82968657599054,95.22204138572424,9,True,True,True,False,False
2024-11,90,80,previous_month,exact,2024-10,Optimal,9,96.92557686057847,90.53297639328304,97.97257705379116,9,True,True,True,False,False
2024-11,90,80,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10,Optimal,9,94.4998375040624,87.82968657599054,95.22204138572424,9,True,True,True,False,False
2024-11,90,80,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,9,90.67533311667208,70.32637987823136,93.95563310069792,9,True,False,False,False,False
2024-11,90,80,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,9,90.67533311667208,70.32637987823136,93.95563310069792,9,True,False,False,False,False
2024-11,90,80,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,9,90.67533311667208,70.32637987823136,93.95563310069792,9,True,False,False,False,False
2024-11,90,80,retrospective_oracle,exact,2024-11,Optimal,9,96.92557686057847,90.53297639328304,97.97257705379116,9,True,True,True,False,False
2024-11,95,85,previous_month,proposed,2024-10,Feasible,9,96.92557686057847,90.53297639328304,97.97257705379116,9,True,True,True,False,False
2024-11,95,85,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10,Feasible,10,95.83750406239844,87.83185840707965,97.18362748779572,9,True,True,True,False,False
2024-11,95,85,previous_month,multicover,2024-10,Feasible,9,96.92557686057847,90.53297639328304,97.97257705379116,9,True,True,True,False,False
2024-11,95,85,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10,Feasible,10,94.54013649658758,87.82968657599054,95.22204138572424,9,False,True,False,False,False
2024-11,95,85,previous_month,coverage_only,2024-10,Feasible,9,96.92557686057847,90.53297639328304,97.97257705379116,9,True,True,True,False,False
2024-11,95,85,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10,Feasible,10,94.54013649658758,87.82968657599054,95.22204138572424,9,False,True,False,False,False
2024-11,95,85,previous_month,exact,2024-10,Optimal,9,96.92557686057847,90.53297639328304,97.97257705379116,9,True,True,True,False,False
2024-11,95,85,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10,Optimal,10,94.54013649658758,87.82968657599054,95.22204138572424,9,False,True,False,False,False
2024-11,95,85,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,10,94.54013649658758,87.82968657599054,95.22204138572424,9,False,True,False,False,False
2024-11,95,85,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,10,94.54013649658758,87.82968657599054,95.22204138572424,9,False,True,False,False,False
2024-11,95,85,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,10,94.54013649658758,87.82968657599054,95.22204138572424,9,False,True,False,False,False
2024-11,95,85,retrospective_oracle,exact,2024-11,Optimal,9,96.92557686057847,90.53297639328304,97.97257705379116,9,True,True,True,False,False
2024-11,98,90,previous_month,proposed,2024-10,Feasible,11,97.84465388365292,90.53297639328304,99.19655333022824,9,False,True,False,False,False
2024-11,98,90,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10,Feasible,13,97.51576210594736,87.83185840707965,99.36448158173474,9,False,False,False,False,False
2024-11,98,90,previous_month,multicover,2024-10,Feasible,11,98.1566460838479,90.53297639328304,99.19655333022824,9,True,True,True,False,False
2024-11,98,90,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10,Feasible,13,97.51576210594736,87.83185840707965,99.36448158173474,9,False,False,False,False,False
2024-11,98,90,previous_month,coverage_only,2024-10,Feasible,11,98.1566460838479,90.53297639328304,99.19655333022824,9,True,True,True,False,False
2024-11,98,90,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10,Feasible,13,97.51576210594736,87.83185840707965,99.36448158173474,9,False,False,False,False,False
2024-11,98,90,previous_month,exact,2024-10,Optimal,11,97.84465388365292,90.53297639328304,99.19655333022824,9,False,True,False,False,False
2024-11,98,90,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10,Optimal,13,97.51576210594736,87.83185840707965,99.36448158173474,9,False,False,False,False,False
2024-11,98,90,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,14,98.87162820929476,95.22204138572424,99.96261216350948,9,True,True,True,False,False
2024-11,98,90,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,14,98.87162820929476,95.22204138572424,99.96261216350948,9,True,True,True,False,False
2024-11,98,90,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,14,98.87162820929476,95.22204138572424,99.96261216350948,9,True,True,True,False,False
2024-11,98,90,retrospective_oracle,exact,2024-11,Optimal,11,98.56353591160222,94.5002956830278,99.19655333022824,9,True,True,True,False,False
2024-12,90,80,previous_month,proposed,2024-11,Feasible,9,93.87778182686388,65.05382567426786,97.65607134690144,9,True,False,False,False,False
2024-12,90,80,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11,Feasible,9,95.7627012151447,88.27686784832848,95.67318498538998,9,True,True,True,False,False
2024-12,90,80,previous_month,multicover,2024-11,Feasible,9,93.87778182686388,65.05382567426786,97.65607134690144,9,True,False,False,False,False
2024-12,90,80,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11,Feasible,9,95.7627012151447,88.27686784832848,95.67318498538998,9,True,True,True,False,False
2024-12,90,80,previous_month,coverage_only,2024-11,Feasible,9,93.87778182686388,65.05382567426786,97.65607134690144,9,True,False,False,False,False
2024-12,90,80,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11,Feasible,9,95.7627012151447,88.27686784832848,95.67318498538998,9,True,True,True,False,False
2024-12,90,80,previous_month,exact,2024-11,Optimal,9,93.87778182686388,65.05382567426786,97.65607134690144,9,True,False,False,False,False
2024-12,90,80,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11,Optimal,9,95.7627012151447,88.27686784832848,95.67318498538998,9,True,True,True,False,False
2024-12,90,80,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,9,91.8923334045414,70.17510101981912,95.16147702280357,9,True,False,False,False,False
2024-12,90,80,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,9,91.8923334045414,70.17510101981912,95.16147702280357,9,True,False,False,False,False
2024-12,90,80,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,9,91.8923334045414,70.17510101981912,95.16147702280357,9,True,False,False,False,False
2024-12,90,80,retrospective_oracle,exact,2024-12,Optimal,9,97.14623204614284,91.63792078030212,97.65607134690144,9,True,True,True,False,False
2024-12,95,85,previous_month,proposed,2024-11,Feasible,9,93.87778182686388,65.05382567426786,97.65607134690144,9,False,False,False,False,False
2024-12,95,85,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11,Feasible,10,96.28796541801228,88.27686784832848,97.65607134690144,9,True,True,True,False,False
2024-12,95,85,previous_month,multicover,2024-11,Feasible,9,93.87778182686388,65.05382567426786,97.65607134690144,9,False,False,False,False,False
2024-12,95,85,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11,Feasible,10,95.78783347365513,88.27686784832848,95.67318498538998,9,True,True,True,False,False
2024-12,95,85,previous_month,coverage_only,2024-11,Feasible,9,93.87778182686388,65.05382567426786,97.65607134690144,9,False,False,False,False,False
2024-12,95,85,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11,Feasible,10,96.28796541801228,88.27686784832848,97.65607134690144,9,True,True,True,False,False
2024-12,95,85,previous_month,exact,2024-11,Optimal,9,93.87778182686388,65.05382567426786,97.65607134690144,9,False,False,False,False,False
2024-12,95,85,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11,Optimal,10,96.28796541801228,88.27686784832848,97.65607134690144,9,True,True,True,False,False
2024-12,95,85,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,10,95.78783347365513,88.27686784832848,95.67318498538998,9,True,True,True,False,False
2024-12,95,85,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,10,95.78783347365513,88.27686784832848,95.67318498538998,9,True,True,True,False,False
2024-12,95,85,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,10,95.78783347365513,88.27686784832848,95.67318498538998,9,True,True,True,False,False
2024-12,95,85,retrospective_oracle,exact,2024-12,Optimal,9,97.14623204614284,91.63792078030212,97.65607134690144,9,True,True,True,False,False
2024-12,98,90,previous_month,proposed,2024-11,Feasible,11,95.38194749871197,65.05382567426786,99.4054296612071,9,False,False,False,False,False
2024-12,98,90,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11,Feasible,13,97.8172633483708,88.27686784832848,99.91746256337696,9,False,False,False,False,False
2024-12,98,90,previous_month,multicover,2024-11,Feasible,11,95.38194749871197,65.05382567426786,99.4054296612071,9,False,False,False,False,False
2024-12,98,90,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11,Feasible,13,97.8172633483708,88.27686784832848,99.91746256337696,9,False,False,False,False,False
2024-12,98,90,previous_month,coverage_only,2024-11,Feasible,11,95.38194749871197,65.05382567426786,99.4054296612071,9,False,False,False,False,False
2024-12,98,90,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11,Feasible,13,97.8172633483708,88.27686784832848,99.91746256337696,9,False,False,False,False,False
2024-12,98,90,previous_month,exact,2024-11,Optimal,11,95.38194749871197,65.05382567426786,99.4054296612071,9,False,False,False,False,False
2024-12,98,90,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11,Optimal,13,97.8172633483708,88.27686784832848,99.91746256337696,9,False,False,False,False,False
2024-12,98,90,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,14,99.13042385553976,95.67318498538998,99.92018244013684,9,True,True,True,False,False
2024-12,98,90,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,14,99.13042385553976,95.67318498538998,99.92018244013684,9,True,True,True,False,False
2024-12,98,90,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,14,99.13042385553976,95.67318498538998,99.92018244013684,9,True,True,True,False,False
2024-12,98,90,retrospective_oracle,exact,2024-12,Optimal,10,98.02963093278376,94.0926777502653,98.94357743097238,9,True,True,True,False,False
2025-01,90,80,previous_month,proposed,2024-12,Feasible,9,94.76627545390711,87.03682590354578,97.50337381916329,9,True,True,True,False,False
2025-01,90,80,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11;2024-12,Feasible,9,93.99262714414684,86.6232746044215,92.97685554668794,9,True,True,True,False,False
2025-01,90,80,previous_month,multicover,2024-12,Feasible,9,94.76627545390711,87.03682590354578,97.50337381916329,9,True,True,True,False,False
2025-01,90,80,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11;2024-12,Feasible,9,93.99262714414684,86.6232746044215,92.97685554668794,9,True,True,True,False,False
2025-01,90,80,previous_month,coverage_only,2024-12,Feasible,9,94.76627545390711,87.03682590354578,97.50337381916329,9,True,True,True,False,False
2025-01,90,80,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11;2024-12,Feasible,9,93.99262714414684,86.6232746044215,92.97685554668794,9,True,True,True,False,False
2025-01,90,80,previous_month,exact,2024-12,Optimal,9,94.76627545390711,87.03682590354578,97.50337381916329,9,True,True,True,False,False
2025-01,90,80,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11;2024-12,Optimal,9,93.99262714414684,86.6232746044215,92.97685554668794,9,True,True,True,False,False
2025-01,90,80,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,9,90.66857257498243,74.21371549485428,91.83225649152747,9,True,False,False,False,False
2025-01,90,80,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,9,90.66857257498243,74.21371549485428,91.83225649152747,9,True,False,False,False,False
2025-01,90,80,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,9,90.66857257498243,74.21371549485428,91.83225649152747,9,True,False,False,False,False
2025-01,90,80,retrospective_oracle,exact,2025-01,Optimal,9,95.83584110743304,89.95226452439167,97.50337381916329,9,True,True,True,False,False
2025-01,95,85,previous_month,proposed,2024-12,Feasible,9,94.76627545390711,87.03682590354578,97.50337381916329,9,False,True,False,False,False
2025-01,95,85,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11;2024-12,Feasible,10,95.28036914434747,86.6232746044215,97.50337381916329,9,True,True,True,False,False
2025-01,95,85,previous_month,multicover,2024-12,Feasible,9,94.76627545390711,87.03682590354578,97.50337381916329,9,False,True,False,False,False
2025-01,95,85,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11;2024-12,Feasible,10,95.05466947537366,86.6232746044215,97.50337381916329,9,True,True,True,False,False
2025-01,95,85,previous_month,coverage_only,2024-12,Feasible,9,94.76627545390711,87.03682590354578,97.50337381916329,9,False,True,False,False,False
2025-01,95,85,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11;2024-12,Feasible,10,95.28036914434747,86.6232746044215,97.50337381916329,9,True,True,True,False,False
2025-01,95,85,previous_month,exact,2024-12,Optimal,9,94.76627545390711,87.03682590354578,97.50337381916329,9,False,True,False,False,False
2025-01,95,85,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11;2024-12,Optimal,10,95.28036914434747,86.6232746044215,97.50337381916329,9,True,True,True,False,False
2025-01,95,85,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,10,94.03024375564247,86.6232746044215,92.97685554668794,9,False,True,False,False,False
2025-01,95,85,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,10,94.03024375564247,86.6232746044215,92.97685554668794,9,False,True,False,False,False
2025-01,95,85,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,10,94.03024375564247,86.6232746044215,92.97685554668794,9,False,True,False,False,False
2025-01,95,85,retrospective_oracle,exact,2025-01,Optimal,9,95.83584110743304,89.95226452439167,97.50337381916329,9,True,True,True,False,False
2025-01,98,90,previous_month,proposed,2024-12,Feasible,10,95.60637977730966,87.03682590354578,98.16732119481138,9,False,False,False,False,False
2025-01,98,90,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11;2024-12,Feasible,13,97.22013241047246,86.6232746044215,99.80738726489916,9,False,False,False,False,False
2025-01,98,90,previous_month,multicover,2024-12,Feasible,10,95.60637977730966,87.03682590354578,98.16732119481138,9,False,False,False,False,False
2025-01,98,90,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11;2024-12,Feasible,13,97.22013241047246,86.6232746044215,99.80738726489916,9,False,False,False,False,False
2025-01,98,90,previous_month,coverage_only,2024-12,Feasible,10,95.60637977730966,87.03682590354578,98.16732119481138,9,False,False,False,False,False
2025-01,98,90,expanding_window,coverage_only,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11;2024-12,Feasible,13,97.22013241047246,86.6232746044215,99.80738726489916,9,False,False,False,False,False
2025-01,98,90,previous_month,exact,2024-12,Optimal,10,95.60637977730966,87.03682590354578,98.16732119481138,9,False,False,False,False,False
2025-01,98,90,expanding_window,exact,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11;2024-12,Optimal,13,97.22013241047246,86.6232746044215,99.80738726489916,9,False,False,False,False,False
2025-01,98,90,frozen_initial_window,proposed,2024-02;2024-03;2024-04,Feasible,14,98.71476577389907,92.97685554668794,99.8137152171382,9,True,True,True,False,False
2025-01,98,90,frozen_initial_window,multicover,2024-02;2024-03;2024-04,Feasible,14,98.71476577389907,92.97685554668794,99.8137152171382,9,True,True,True,False,False
2025-01,98,90,frozen_initial_window,coverage_only,2024-02;2024-03;2024-04,Feasible,14,98.71476577389907,92.97685554668794,99.8137152171382,9,True,True,True,False,False
2025-01,98,90,retrospective_oracle,exact,2025-01,Optimal,12,98.6094392617113,92.97685554668794,99.71145522746946,9,True,True,True,False,False
2025-02,90,80,previous_month,proposed,2025-01,Feasible,9,94.4545078971621,79.88614800759014,97.50425411230856,9,True,False,False,False,False
2025-02,90,80,expanding_window,proposed,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11;2024-12;2025-01,Feasible,9,93.89042488956684,83.10935068609422,93.20178819176814,9,True,True,True,False,False
2025-02,90,80,previous_month,multicover,2025-01,Feasible,9,94.4545078971621,79.88614800759014,97.50425411230856,9,True,False,False,False,False
2025-02,90,80,expanding_window,multicover,2024-02;2024-03;2024-04;2024-05;2024-06;2024-07;2024-08;2024-09;2024-10;2024-11;2024-12;2025-01,Feasible,9,93.89042488956684,83.10935068609422,93.20178819176814,9,True,True,True,False,False
2025-02,90,80,previous_month,coverage_only,2025-01,Feasible,9,94.4545078971621,79.88614800759014,97.50425411230856,9,True,False,False,False,False
